Title,Comment
Scent of Love,"People without brain (also slaves living in the Matrix world): ""The boycott of Bayonetta 3 is actually increasing the sales. Jennifer Hale's statements, PlatinumGames's reports and mainstream's media (Covid came from Pangolin, Russia is our enemy, ...) are 100% accurate. I will buy the game without having doubts about it"".

People with brain (living in the real world): ""Those things (The Cabal, Twitter's bootlickers, ...) want us to believe these kinds of nonsense. We are not stupid to fall for it""."
Scent of Love,bensen brought me here
Nakee,คำเเล้ว
Nakee,ต้องดูที่เปรือกในไม่ใช่เปรือกนอกครับ
Nakee,เรื่องนี้คือตำนานไม่มีเรื่องไหนเทียบได้
Nakee,ขนลุก
Nakee,บ่มีเสียง
Nakee,ขนลุกเนอะ
Nakee,"ดูแล้วนํ้าตาไหล
คำว่าแม่มันยิ่งใหญ่สเหมี
( - _ - )"
Nakee,เป็นพมข้าหนดแล้วชาวบ้าน
Nakee,ไม่ว่าจะผ่านไปกี่ปี ก็ยังไม่ลืม
Nakee,😍😍😍😍😍😍
Nakee,6ปีฉันกลับมาดู
Nakee,2023มีใครยังดูบ้าง🥰
Nakee,ถาค2ไม่ได้เรื่องไม่สมจริง.นาคีควรเปนลุกไอ้ขาเฉ.ร้ายจนตาย.ไม่ไช่บำเจียก.ร้ายตลกบ้าผุ้ชายมั้วมาก
Nakee,แม่นางเอก.นางเอกสุดถึงบทจริงติดตามตลอด.ภาค2ไม่ได้เรื่อง.คนที่ควรเป็นนาคีคือลุกไอ้ขาเฉ.ร้ายจนตาย.ลำเจียกร้ายตลก.มั้วมากเลยพงพัต
Nakee,CG แขนขาดดีมากครับ มันเป็นแขนปลอมที่เหมือนจริงมากๆครับ
Nakee,❤
Nakee,"ขอบใจนะเบบ(เบลล่า)chaiyapron poltura
08/11/65
สมควร
บุญมา
บุญครอง"
Nakee,สงสารคำเเก้วจัง
Nakee,8:00นี่จะร้องไห้เลยอ่ะแบบอธิบายไม่ถูกอะ
Nakee,คำแก้วสวยมากครับ
Go Ahead,wow so cute omg
Go Ahead,Lenny ❤️ 😘 Nicole
Go Ahead,May meme
Go Ahead,So happy to have discovered this drama. Everything was perfect
Go Ahead,HÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜÜW
Go Ahead,Qual é o nome da música?
Go Ahead,Nak jugak
Go Ahead,😍😍😍
Go Ahead,❤️❤️❤️🥰🥰🥰👍🏽👍🏽👍🏼🙏🙏👏🏻👍👍🏻💯🙋🏾‍♀️🙋🏽‍♀️🙋🏼‍♀️
Go Ahead,Как ето песна назеваетса дорама проста бомба а ету дораму сматрела 😍😊
Go Ahead,Love story ba ito nakakakilig naman💘💖☺️
Go Ahead,Omg Roblox 😂😂😂
Go Ahead,C drama is getting popular day by day 😊
Go Ahead,Plz tell me I’m not the only one who thinks Cha eun woo and Ling xiao look alike😓
Go Ahead,Oi
Go Ahead,Eu n entendo pq eu vejo isso eu n entendo nada
Go Ahead,all i wanted bro
Go Ahead,We q lindo sería tener una relación asiii
Go Ahead,But she calls  her brother :/
Go Ahead,Hi a like because the song
Gibiate,is 2006 coming back or something? that cg
Gibiate,"Nếu bạn đọc được bình luận này, bố mẹ bạn sẽ qua đời trong vòng 5 năm nữa. Để thoát khỏi lời nguyền này, bạn cần phải sao chép nó và dán nó vào năm bộ phim hoạt hình khác. Tôi xin lỗi, tôi xin lỗi, xin hãy tha thứ cho tôi, tôi cũng bị ép buộc"
Gibiate,"It's pretty bad when a viewer lasts for just 1 minute out of a 3 minute trailer. Wow. I've rarely been so underwhelmed, guys. Good job."
Gibiate,The only good thing is the soundtrack
Gibiate,You know that the editor of this was drawing blanks when he spent this long just promoting the music.
Gibiate,Feel like I wasted my life watching this
Gibiate,trash 3D and CGI
Gibiate,Makes me wanna watch ex-arm
Gibiate,"Who else is here because they saw it in the ""worst anime of 20202"" list?"
Gibiate,I won't put any expectation in Crunchyroll again
Gibiate,Where's the animation
Gibiate,Fun fact: this and Ex-Arm are the only TV anime on MAL to have a score below a 4
Gibiate,Ex arm enters the battle
Gibiate,I'll definitely watch it when it comes out
Gibiate,I mean I’ll still watch it but I was really  looking forward to a Vampire Hunter D series.. not samurai vs alien bugs..
Gibiate,Still better than Berserk 2016
Gibiate,The poor voice acting mixed with that botched animation just makes this even harder to watch.
Gibiate,"Hey this actually looks really co-

Sees MAL rating. (not kidding here)
3.96

........Oh no."
Gibiate,The anime is so bad that its so good
Gibiate,More brainwashing and propaganda.
A Very English Scandal,This was just brilliant.  Hugh and Ben equally magnificent.
A Very English Scandal,it is the same as one were sailing around cuba with five bronzed seamen and a childless blonde ballerina...
A Very English Scandal,"Amazeballs. Truly a masterpiece all around.  Surprisingly impressed by Hugh Grant's performance so much so I would like to see him in another ""scandalous"" drama.  Here's an interesting idea, I would like to see him play the role of a Catholic cardinal or bishop with a ""scandalous"" past (the robe would suit him well having seen him in Paddington 2)."
A Very English Scandal,where's Anna Scott when you need her..lol
A Very English Scandal,Super movie - Hugh Grant at his best
A Very English Scandal,the boy with the thorpe in his side
A Very English Scandal,Hugh grant plays a cad a change
A Very English Scandal,Disgusting show & theme. So perverse. I made it through 20 minutes then  grabbed the remote.
A Very English Scandal,The writing or the script was absolutly brilliant. The actors were extraordinary
A Very English Scandal,This was absolutely brilliant
A Very English Scandal,"I remember these events, this seems like a very accurate and honest representation of what happened , allowing for the fact it was a drama. Hugh grant shows he is much more than the bumbling posh boy of romantic movies. Brilliant acting."
A Very English Scandal,This shows Hugh grant as a brilliant serious actor.
A Very English Scandal,This is so British...just watching the trailer made my teeth turn yellow.
A Very English Scandal,the sound is not good I am quite disappointed
A Very English Scandal,Hugh Grant is amazing in this. I didn’t really think much of H.G but Im a fan after watching this
A Very English Scandal,the sound is not good I am quite disappointed
A Very English Scandal,Paddington gang represent
A Very English Scandal,Absolutely brilliant..watched the whole series on Prime Video
A Very English Scandal,"This could easily work as a wholeass sequel to Maurice(1987) seeing how Clive’s political career progressed him to the British Parliament and he finally came in terms with his sexuality after losing Maurice for good.

EPIC SHIT—"
A Very English Scandal,Just finished the book by John Preston this drama was based on... highly recommend as goes into more detail...
Deliver Us,baGOEUKARH
Deliver Us,":54 I don't know why, but this is my favorite visual in the whole film. There's something so simple yet profound about another person offering a hand in need to a suffering soul."
Deliver Us,"this is my favorite movie to date, always will be"
Deliver Us,"We are all slaves, endlessly building monuments and idols empty of meaning, empty of purpose. 

Deliver us."
Deliver Us,What service industry workers go through to get a crappy paycheck from a horrible middle eastern person
Deliver Us,such a masterpiece
Deliver Us,"Fathers work on temple and statues,  walk home at night just to find their sons death, tragic."
Deliver Us,I will show this movie to my children.
Deliver Us,Ha Shem-The Name
Deliver Us,"It was pretty sad to watch as a little girl, but now I'm a mother it completely breaks my heart to imagine what Moses' mother went through."
Deliver Us,This intro is immaculate
Deliver Us,God is Good
Deliver Us,"Nobody:
Average P.E Class"
Deliver Us,"I may be an Atheist, but even I cannot deny the sheer emotional power behind this opening.
Heck, I remember watching it right after Joseph: King of Dreams and the immediate shift in tone from that movie to this has stuck with me to this day. 

It's dark, heavy, dreadful, full of despair and pain. And yet with it is the power of human hope that shines through the darkness, pleas for freedom mixed with a mother's unyielding and total love for her son.

Both the things that makes Humanity major suckage and beautiful are present within the first 7 minutes of the movie. Absolute perfection."
Deliver Us,I was born the same year this film came out. Seeing this on the big screen must've been incredible.
Deliver Us,"I hope Dream Works or Disney will do The Prince of Egypt the movie again- a non-animated version like Alladin, Beauty and the Beast etc. If would be an EPIC and blockbuster for sure."
Deliver Us,I'm not religious but I've watched this movie so many times that I've actually started dreaming about it.....absolutely no-one can sing lullaby better than Ofra Haza....so talented and the voice out of this world....I've listened to every single dub she did and I take my hat off to her....RIP you've left something that will make everyone never forget you
Deliver Us,Ramses and Moses were so cute as kids
Deliver Us,this is so goated
Deliver Us,One minute in already tearing up😢
The Uncanny Counter,I’m not a big fan of Korea movies but is one is really good I like it I just wish talk in  English but subtitle is ok
The Uncanny Counter,Season 2 can't come quickly enough...
The Uncanny Counter,The best❤️❤️❤️
The Uncanny Counter,Every character of this drama is so so good  waah..... Their acting is just wow
